Customer Lifetime Value,Coverage,Gender,Income,Marital Status,Months Since Last Claim,Months Since Policy Inception,Number of Policies,Total Claim Amount,Vehicle Size,Number of Open Complaints,MPA(50-100),MPA(101-150),MPA(151-200),MPA(201-250)
4362.931238,Premium,M,58842,Married,6,74,1,528,Medsize,0,0,1,0,0
26200.83423,Basic,M,68507,Married,5,29,2,140.196942,Medsize,0,0,1,0,0
8828.933996,Premium,F,86721,Divorced,20,99,3,372.594847,Medsize,1,0,1,0,0
12516.92188,Basic,M,12607,Married,13,20,2,528,Medsize,0,0,1,0,0
4097.371676,Premium,F,20079,Single,1,63,1,528,Medsize,0,0,1,0,0
8819.018934,Basic,M,99845,Married,23,25,8,528,Medsize,1,0,1,0,0
8365.963454,Premium,F,27042,Divorced,17,3,7,1263.325007,Medsize,0,0,1,0,0
4369.697742,Basic,M,40774,Married,28,59,1,394.968488,Medsize,1,0,1,0,0
4280.747008,Basic,F,52679,Divorced,25,21,1,528,Medsize,2,0,1,0,0
8693.995589,Basic,M,48893,Married,9,26,3,787.88953,Medsize,0,0,1,0,0
4268.618821,Basic,M,43209,Single,12,16,1,528,Medsize,0,0,1,0,0
4428.031583,Basic,F,58577,Married,6,62,1,303.872752,Medsize,0,0,1,0,0
8819.018934,Basic,M,99845,Married,23,25,8,528,Medsize,1,0,1,0,0
4099.659085,Basic,F,18606,Married,12,45,1,568.844905,Medsize,1,0,1,0,0
8738.401013,Premium,M,43597,Married,20,24,6,528,Medsize,0,0,1,0,0
8688.754812,Basic,F,59098,Divorced,31,73,3,665.931223,Medsize,0,0,1,0,0
13104.30284,Basic,F,30130,Married,22,12,2,528,Small,0,0,1,0,0
3651.69247,Basic,M,0,Single,7,70,1,1265.387328,Large,0,0,1,0,0
4428.031583,Basic,F,58577,Married,6,62,1,303.872752,Medsize,0,0,1,0,0
13014.23496,Basic,F,55067,Single,3,21,2,353.098604,Medsize,1,0,1,0,0
22118.81261,Basic,M,58645,Married,15,44,2,427.723646,Medsize,0,0,1,0,0
26338.58626,Basic,F,60970,Divorced,20,10,2,94.496547,Medsize,0,0,1,0,0
7600.443798,Basic,M,0,Single,17,58,3,796.987409,Medsize,2,0,1,0,0
4362.931238,Premium,M,58842,Married,6,74,1,528,Medsize,0,0,1,0,0
7635.422232,Basic,M,0,Single,0,66,7,1138.687583,Medsize,0,0,1,0,0
3853.473448,Basic,F,0,Single,13,3,1,792,Large,0,0,1,0,0
4428.031583,Basic,F,58577,Married,6,62,1,303.872752,Medsize,0,0,1,0,0
3871.073807,Basic,F,0,Single,8,76,1,528,Small,0,0,1,0,0
21561.71277,Basic,M,0,Single,11,59,2,792,Medsize,0,0,1,0,0
6863.706694,Basic,M,0,Single,14,30,5,792,Medsize,1,0,1,0,0
13081.3077,Basic,M,89948,Divorced,17,53,2,125.017501,Medsize,1,0,1,0,0
13295.60284,Basic,F,68009,Divorced,1,2,2,528,Medsize,0,0,1,0,0
4314.174392,Basic,M,33488,Married,7,61,1,316.876671,Medsize,0,0,1,0,0
3857.770745,Basic,M,0,Single,20,62,1,792,Medsize,0,0,1,0,0
8874.551335,Basic,F,84731,Married,11,32,7,226.738219,Medsize,1,0,1,0,0
8750.710415,Premium,F,25806,Married,20,43,5,528,Medsize,0,0,1,0,0
25900.19716,Basic,M,53105,Married,6,65,2,365.361427,Medsize,0,0,1,0,0
4434.028141,Premium,F,83220,Married,9,42,1,528,Medsize,0,0,1,0,0
7755.209719,Premium,M,0,Single,7,90,5,528,Medsize,0,0,1,0,0
39561.07502,Basic,M,60500,Married,27,92,2,770.475631,Small,0,0,1,0,0
4349.104278,Basic,F,90893,Single,33,0,1,700.004018,Medsize,0,0,1,0,0
17738.2012,Basic,F,65348,Married,35,58,2,134.120531,Medsize,0,0,1,0,0
13024.22378,Premium,F,26312,Married,29,19,2,565.837664,Medsize,1,0,1,0,0
22242.51659,Premium,F,83894,Married,6,46,2,82.019005,Medsize,0,0,1,0,0
8828.380695,Basic,M,61246,Married,24,21,3,159.239518,Medsize,0,0,1,0,0
4383.150505,Basic,M,84491,Single,0,0,1,156.282093,Medsize,0,0,1,0,0
8673.587,Basic,M,43963,Married,25,59,7,528,Medsize,0,0,1,0,0
8707.619537,Basic,F,57107,Married,27,84,7,528,Small,3,0,1,0,0
13333.38849,Premium,F,75634,Married,13,52,2,432.805382,Medsize,0,0,1,0,0
25030.89457,Basic,M,0,Divorced,1,53,2,528,Medsize,1,0,1,0,0
8105.996039,Basic,M,20815,Married,7,35,9,528,Medsize,0,0,1,0,0
4212.8026,Premium,F,10097,Married,17,69,1,218.635593,Medsize,0,0,1,0,0
8364.502793,Basic,F,0,Married,7,40,5,528,Small,0,0,1,0,0
10865.86075,Premium,M,0,Single,27,48,2,1066.913401,Large,1,0,1,0,0
4038.864803,Basic,F,0,Married,17,59,1,528,Medsize,0,0,1,0,0
4428.031583,Basic,F,58577,Married,6,62,1,303.872752,Medsize,0,0,1,0,0
8788.532018,Basic,M,91171,Married,3,64,8,771.39748,Medsize,0,0,1,0,0
8744.727173,Basic,M,61706,Married,6,71,7,223.905524,Small,0,0,1,0,0
8819.018934,Basic,M,99845,Married,23,25,8,528,Medsize,1,0,1,0,0
6600.477951,Basic,M,0,Single,18,95,7,1011.772647,Medsize,3,0,1,0,0
12751.27591,Basic,F,33235,Single,18,79,2,113.804117,Small,0,0,1,0,0
4384.348683,Basic,F,32272,Married,6,5,1,6.342791,Medsize,0,0,1,0,0
13277.08425,Basic,M,96402,Married,29,41,2,379.897943,Medsize,0,0,1,0,0
4319.145955,Basic,F,11811,Married,20,20,1,808.618307,Small,0,0,1,0,0
26232.85024,Basic,F,35868,Single,20,51,2,528,Medsize,0,0,1,0,0
30745.96199,Premium,M,0,Single,27,89,2,1004.755092,Medsize,0,0,1,0,0
3946.372085,Premium,F,0,Single,15,47,1,799.2,Small,0,0,1,0,0
12902.56014,Premium,F,86584,Single,33,54,2,532.8,Large,2,0,1,0,0
4475.424592,Basic,F,84903,Married,7,63,1,497.126827,Medsize,0,0,1,0,0
13117.52215,Basic,F,84311,Single,11,98,2,532.8,Small,4,0,1,0,0
4479.023088,Basic,M,94656,Married,12,79,1,459.738128,Medsize,1,0,1,0,0
8630.053943,Premium,M,24065,Divorced,30,1,5,532.8,Medsize,0,0,1,0,0
4376.363592,Premium,F,63774,Divorced,18,63,1,60.036683,Medsize,0,0,1,0,0
8610.667489,Basic,F,0,Married,27,36,9,532.8,Medsize,0,0,1,0,0
8709.845263,Premium,F,41546,Divorced,4,47,3,121.306839,Medsize,0,0,1,0,0
7757.128146,Premium,M,0,Divorced,32,13,3,607.4459,Medsize,0,0,1,0,0
3623.454198,Basic,M,0,Single,6,24,1,1171.93117,Medsize,2,0,1,0,0
4196.257691,Premium,F,18052,Divorced,5,71,1,699.1679,Medsize,0,0,1,0,0
4016.541995,Basic,F,0,Single,4,85,1,799.2,Large,0,0,1,0,0
8535.108918,Basic,M,55790,Single,4,40,9,117.672722,Medsize,0,0,1,0,0
40224.01359,Basic,M,48587,Married,7,14,2,532.8,Medsize,0,0,1,0,0
13441.00637,Basic,F,80744,Married,15,19,2,361.284757,Medsize,0,0,1,0,0
8828.834957,Basic,M,86721,Divorced,33,10,3,532.8,Large,0,0,1,0,0
4130.628776,Basic,F,28321,Single,34,32,1,537.391704,Medsize,0,0,1,0,0
4505.398267,Basic,F,81079,Married,11,5,1,134.222332,Medsize,0,0,1,0,0
8176.576796,Basic,M,67137,Married,0,49,6,314.880326,Medsize,5,0,1,0,0
35062.64795,Basic,F,84811,Single,27,38,2,278.284943,Small,0,0,1,0,0
7542.713967,Basic,M,0,Single,7,25,3,1186.972445,Medsize,0,0,1,0,0
4305.793209,Basic,F,31071,Single,0,57,1,215.23091,Small,2,0,1,0,0
8834.322784,Basic,F,34133,Divorced,0,72,7,226.9684,Small,0,0,1,0,0
4209.279338,Premium,F,26435,Married,32,50,1,1012.249308,Small,1,0,1,0,0
8485.330004,Basic,M,32607,Single,27,79,8,532.8,Medsize,1,0,1,0,0
8432.815731,Basic,M,21052,Married,12,55,5,453.578343,Medsize,0,0,1,0,0
13111.11319,Basic,M,67197,Single,2,9,2,147.948783,Large,0,0,1,0,0
18767.55161,Basic,M,0,Single,13,55,2,900.14526,Medsize,0,0,1,0,0
3819.619502,Premium,M,0,Single,29,76,1,799.2,Small,0,0,1,0,0
3992.583886,Basic,M,0,Married,35,68,1,700.349052,Large,0,0,1,0,0
8296.176276,Basic,M,0,Married,3,59,9,672.91665,Medsize,0,0,1,0,0
7636.279594,Premium,M,0,Single,30,86,3,799.2,Small,0,0,1,0,0
8193.750001,Basic,F,12780,Married,17,53,6,225.437098,Medsize,2,0,1,0,0
4379.770178,Premium,F,47747,Divorced,31,76,1,165.588524,Medsize,0,0,1,0,0
8888.143979,Premium,M,58789,Married,4,69,3,215.438825,Medsize,0,0,1,0,0
8986.610653,Premium,M,66267,Married,23,95,3,1093.708851,Small,0,0,1,0,0
4376.363592,Premium,F,63774,Divorced,18,63,1,60.036683,Medsize,0,0,1,0,0
11702.34819,Basic,M,0,Divorced,15,12,2,532.8,Medsize,0,0,1,0,0
4439.900652,Basic,F,88613,Divorced,5,59,1,359.36848,Small,0,0,1,0,0
4472.334422,Basic,F,53519,Married,7,37,1,520.036279,Medsize,0,0,1,0,0
4436.806209,Basic,F,77609,Married,26,75,1,62.935952,Medsize,0,0,1,0,0
4434.411172,Premium,M,34549,Married,8,78,1,125.933005,Medsize,0,0,1,0,0
8973.110905,Basic,F,69736,Married,11,7,3,424.424732,Medsize,0,0,1,0,0
8798.312515,Premium,F,24550,Married,12,6,9,536.00374,Small,0,0,1,0,0
30909.22228,Premium,M,57659,Divorced,24,31,2,756.37287,Medsize,0,0,1,0,0
8927.134298,Premium,F,96768,Married,6,65,3,2.549986,Large,2,0,1,0,0
8860.654206,Basic,F,48736,Married,14,62,3,285.84958,Medsize,0,0,1,0,0
7809.855966,Premium,F,0,Single,29,60,3,532.8,Medsize,0,0,1,0,0
4397.781207,Basic,M,91653,Divorced,10,25,1,343.98412,Medsize,0,0,1,0,0
4408.071476,Basic,M,80640,Married,2,84,1,313.270725,Medsize,0,0,1,0,0
8417.004401,Premium,M,24285,Divorced,6,10,7,1257.527908,Small,0,0,1,0,0
13363.52356,Premium,M,86653,Married,14,5,2,277.201278,Medsize,0,0,1,0,0
4306.55935,Basic,F,26322,Married,8,94,1,180.346146,Medsize,2,0,1,0,0
6941.872931,Basic,F,0,Single,3,73,6,532.8,Small,3,0,1,0,0
4312.769798,Basic,M,43386,Single,17,35,1,413.002348,Medsize,0,0,1,0,0
4376.363592,Premium,F,63774,Divorced,18,63,1,60.036683,Medsize,0,0,1,0,0
8826.611996,Basic,F,26320,Married,3,92,9,603.819794,Large,0,0,1,0,0
17250.74771,Basic,M,22276,Married,19,73,2,783.211084,Medsize,1,0,1,0,0
8502.237137,Premium,F,12843,Single,6,47,3,1143.494486,Small,0,0,1,0,0
4407.97312,Basic,M,66152,Married,14,18,1,532.8,Medsize,0,0,1,0,0
8718.056722,Basic,M,89096,Single,1,50,3,64.98293,Large,0,0,1,0,0
8749.496793,Premium,M,52373,Divorced,2,37,9,186.160527,Medsize,0,0,1,0,0
4240.925575,Premium,M,49746,Married,4,85,1,589.298521,Medsize,3,0,1,0,0
3852.425156,Premium,M,0,Single,33,76,1,937.824847,Small,0,0,1,0,0
13211.01092,Premium,M,74656,Divorced,0,6,2,504.365927,Medsize,0,0,1,0,0
8697.787865,Premium,M,26287,Married,6,11,8,279.378884,Medsize,0,0,1,0,0
8692.282356,Premium,F,31986,Divorced,13,83,6,532.8,Small,0,0,1,0,0
12948.39854,Premium,M,30763,Single,28,19,2,1072.532443,Medsize,0,0,1,0,0
8900.420359,Basic,F,83761,Divorced,1,34,5,532.8,Medsize,0,0,1,0,0
13576.143,Basic,F,94153,Married,2,5,2,4.845348,Medsize,0,0,1,0,0
4376.363592,Premium,F,63774,Divorced,18,63,1,60.036683,Medsize,0,0,1,0,0
12898.59142,Premium,M,37449,Married,18,69,2,170.559281,Medsize,1,0,1,0,0
26134.90739,Basic,M,0,Divorced,1,72,2,673.262794,Small,0,0,1,0,0
28328.46548,Basic,F,20799,Single,20,28,2,388.995233,Medsize,0,0,1,0,0
8767.626534,Premium,M,45484,Single,31,28,8,532.8,Medsize,0,0,1,0,0
4376.363592,Premium,F,63774,Divorced,18,63,1,60.036683,Medsize,0,0,1,0,0
3871.778009,Premium,F,0,Single,10,75,1,799.2,Medsize,0,0,1,0,0
7630.346461,Basic,M,0,Single,21,20,8,799.2,Large,0,0,1,0,0
8940.579278,Basic,M,95351,Married,31,74,5,406.48025,Medsize,0,0,1,0,0
4376.363592,Premium,F,63774,Divorced,18,63,1,60.036683,Medsize,0,0,1,0,0
8579.889155,Basic,F,21829,Divorced,6,59,3,532.8,Medsize,0,0,1,0,0
8392.618913,Basic,M,0,Married,6,51,4,617.396701,Medsize,0,0,1,0,0
9002.409572,Premium,M,76184,Married,23,19,3,532.8,Small,0,0,1,0,0
8652.652451,Premium,M,65605,Married,2,72,7,377.781658,Medsize,2,0,1,0,0
13167.60512,Basic,F,54684,Married,13,15,2,302.137164,Medsize,3,0,1,0,0
11828.61437,Basic,F,0,Single,4,8,2,1018.808223,Medsize,0,0,1,0,0
8166.878898,Premium,M,0,Single,2,29,3,799.2,Medsize,0,0,1,0,0
4510.542608,Basic,M,84300,Married,13,0,1,202.22495,Medsize,0,0,1,0,0
7685.652168,Premium,M,0,Single,22,95,3,799.2,Large,0,0,1,0,0
30859.36361,Basic,M,69872,Married,35,10,2,218.395525,Medsize,2,0,1,0,0
7896.706446,Basic,M,0,Married,22,21,8,190.120714,Medsize,0,0,1,0,0
8672.194272,Basic,F,22547,Divorced,7,60,3,537.6,Medsize,0,0,1,0,0
8902.737595,Basic,M,46833,Married,6,3,9,64.109663,Medsize,0,0,1,0,0
4465.335703,Basic,F,61846,Married,1,48,1,215.8182,Medsize,0,0,1,0,0
8007.399376,Basic,F,0,Divorced,12,93,3,537.6,Medsize,0,0,1,0,0
9027.867218,Premium,F,99002,Married,33,75,8,537.6,Medsize,1,0,1,0,0
31161.74523,Basic,F,30916,Married,7,65,2,200.11606,Small,0,0,1,0,0
12101.20884,Basic,F,0,Single,28,30,2,1252.406235,Large,0,0,1,0,0
8036.45034,Basic,F,0,Single,7,42,9,806.4,Medsize,0,0,1,0,0
3726.727996,Basic,F,0,Single,7,34,1,806.4,Medsize,1,0,1,0,0
4177.696973,Premium,F,0,Married,4,49,1,537.6,Medsize,0,0,1,0,0
3839.606117,Basic,F,0,Divorced,3,51,1,537.6,Medsize,2,0,1,0,0
13057.17071,Premium,M,48804,Married,1,4,2,537.6,Medsize,1,0,1,0,0
9057.935331,Basic,F,91025,Married,26,37,9,327.682669,Medsize,0,0,1,0,0
4381.184212,Premium,F,20597,Married,31,46,1,615.256301,Medsize,0,0,1,0,0
13297.71225,Basic,F,50631,Married,19,12,2,784.65781,Medsize,4,0,1,0,0
4528.737362,Basic,F,90034,Married,5,86,1,537.6,Medsize,0,0,1,0,0
8960.280213,Basic,F,71943,Single,8,51,4,305.653785,Medsize,0,0,1,0,0
3886.504807,Basic,F,0,Single,13,59,1,1185.988301,Medsize,0,0,1,0,0
8071.65295,Basic,M,0,Single,3,84,7,806.4,Small,0,0,1,0,0
4135.775206,Premium,F,0,Married,16,62,1,707.977614,Large,0,0,1,0,0
26900.27013,Basic,F,63009,Married,17,49,2,485.286815,Small,0,0,1,0,0
8997.040244,Premium,F,54230,Married,10,21,9,537.6,Medsize,0,0,1,0,0
8920.463999,Premium,F,40867,Married,21,98,7,537.6,Large,0,0,1,0,0
4434.941371,Basic,F,58082,Married,31,66,1,103.022126,Medsize,1,0,1,0,0
8842.650024,Basic,F,42142,Single,1,8,3,396.17554,Medsize,0,0,1,0,0
4389.279424,Basic,M,26676,Married,7,96,1,537.6,Large,0,0,1,0,0
8783.165364,Basic,F,16994,Married,25,12,8,806.4,Medsize,0,0,1,0,0
9036.657561,Premium,F,89382,Married,2,61,3,573.990258,Small,0,0,1,0,0
4529.062612,Basic,F,65134,Married,28,48,1,529.147483,Small,0,0,1,0,0
13235.54436,Basic,M,39778,Married,23,49,2,806.4,Medsize,0,0,1,0,0
3979.388247,Basic,F,0,Single,11,3,1,806.4,Medsize,0,0,1,0,0
21504.3388,Basic,M,60228,Divorced,23,28,2,286.102971,Medsize,1,0,1,0,0
7815.46882,Premium,M,0,Divorced,27,46,4,574.102379,Small,0,0,1,0,0
8791.444942,Basic,F,54094,Single,9,51,4,502.994931,Medsize,0,0,1,0,0
8007.399376,Basic,F,0,Divorced,12,93,3,537.6,Medsize,0,0,1,0,0
9028.307862,Basic,M,76514,Married,19,0,3,573.941286,Medsize,0,0,1,0,0
4429.193391,Basic,F,20868,Married,14,11,1,537.6,Large,0,0,1,0,0
9011.129467,Basic,M,88708,Married,6,71,9,499.663591,Small,0,0,1,0,0
7412.962014,Premium,M,0,Single,32,74,5,806.4,Medsize,0,0,1,0,0
4465.604359,Basic,F,50909,Married,11,39,1,339.048157,Medsize,0,0,1,0,0
4530.385427,Basic,F,52957,Married,14,92,1,425.423198,Medsize,0,0,1,0,0
4475.05212,Basic,F,97949,Married,9,13,1,324.812083,Small,3,0,1,0,0
8420.43119,Basic,M,28617,Married,20,57,9,797.595611,Medsize,0,0,1,0,0
13464.60289,Basic,M,83392,Married,20,34,2,523.688037,Medsize,0,0,1,0,0
8835.159206,Basic,F,22373,Married,11,59,8,419.750892,Small,0,0,1,0,0
8717.851882,Premium,F,36645,Single,21,50,7,614.082146,Large,0,0,1,0,0
4372.490855,Basic,F,23124,Married,27,59,1,537.6,Medsize,0,0,1,0,0
8417.159538,Premium,M,20215,Single,10,8,7,537.6,Medsize,0,0,1,0,0
9113.694323,Premium,F,76700,Married,13,60,5,322.046658,Small,0,0,1,0,0
4462.445111,Basic,M,70088,Married,0,33,1,536.481665,Large,0,0,1,0,0
8007.399376,Basic,F,0,Divorced,12,93,3,537.6,Medsize,0,0,1,0,0
8736.501241,Basic,F,53173,Single,30,57,4,1169.409787,Medsize,0,0,1,0,0
13369.44267,Basic,F,50800,Married,1,45,2,621.218119,Medsize,0,0,1,0,0
3709.919724,Basic,M,0,Single,13,33,1,1082.898726,Medsize,0,0,1,0,0
4526.94696,Basic,F,92921,Married,35,49,1,109.28708,Medsize,0,0,1,0,0
4419.539523,Basic,F,0,Married,16,12,1,537.6,Medsize,0,0,1,0,0
9061.057741,Premium,F,73876,Married,19,71,8,419.303041,Medsize,0,0,1,0,0
4102.199975,Basic,M,0,Married,31,21,1,537.6,Small,0,0,1,0,0
4515.184003,Premium,F,87517,Married,1,28,1,802.278237,Small,1,0,1,0,0
4439.677708,Basic,M,75453,Married,6,90,1,163.9498,Medsize,0,0,1,0,0
8716.368952,Basic,F,28743,Single,9,13,3,537.6,Medsize,0,0,1,0,0
8178.521899,Premium,M,0,Single,17,29,7,806.4,Medsize,0,0,1,0,0
9024.199159,Basic,M,71499,Married,25,61,5,537.6,Small,0,0,1,0,0
13345.13545,Basic,M,80277,Married,6,40,2,36.975673,Medsize,1,0,1,0,0
4363.599418,Basic,M,38925,Divorced,10,48,1,241.304377,Medsize,0,0,1,0,0
8007.399376,Basic,F,0,Divorced,12,93,3,537.6,Medsize,0,0,1,0,0
3914.719645,Basic,M,0,Single,6,0,1,587.861936,Medsize,0,0,1,0,0
8007.399376,Basic,F,0,Divorced,12,93,3,537.6,Medsize,0,0,1,0,0
13037.03339,Basic,F,28582,Single,27,24,2,537.6,Small,0,0,1,0,0
8516.751366,Basic,M,37573,Married,3,21,3,537.6,Medsize,3,0,1,0,0
13248.63735,Premium,M,25074,Married,17,8,2,537.6,Medsize,0,0,1,0,0
4475.161898,Basic,M,73019,Divorced,21,40,1,537.6,Large,0,0,1,0,0
3834.210713,Basic,M,0,Single,13,13,1,806.4,Medsize,0,0,1,0,0
8084.325058,Basic,M,20169,Married,35,81,3,537.6,Small,1,0,1,0,0
24186.24342,Basic,M,14710,Single,25,86,2,537.6,Medsize,0,0,1,0,0
4424.579094,Basic,F,37800,Divorced,0,77,1,662.715218,Large,0,0,1,0,0
8836.030712,Basic,M,63909,Married,24,50,8,206.911942,Medsize,0,0,1,0,0
8935.03414,Basic,M,39910,Single,16,4,5,561.499579,Medsize,0,0,1,0,0
7890.597705,Premium,F,0,Married,15,29,7,747.658769,Medsize,3,0,1,0,0
9033.246265,Basic,F,30004,Married,12,42,5,806.4,Medsize,0,0,1,0,0
8845.710917,Basic,F,77077,Single,11,51,7,528.047506,Medsize,0,0,1,0,0
4422.883059,Basic,F,21124,Married,3,37,1,733.319294,Medsize,0,0,1,0,0
4035.769432,Premium,M,0,Married,6,73,1,537.6,Medsize,0,0,1,0,0
13411.31102,Basic,F,26140,Married,11,50,2,229.70752,Medsize,0,0,1,0,0
13438.04189,Basic,F,69693,Married,34,62,2,537.6,Small,1,0,1,0,0
4426.096934,Basic,F,29660,Married,29,71,1,334.133949,Small,0,0,1,0,0
8932.317753,Basic,F,60909,Married,8,94,5,412.106287,Small,0,0,1,0,0
4430.572112,Basic,M,24059,Married,31,17,1,537.6,Medsize,0,0,1,0,0
8548.30415,Basic,F,53055,Single,30,30,3,537.6,Small,2,0,1,0,0
8560.162384,Basic,F,28120,Married,7,52,3,537.6,Medsize,0,0,1,0,0
17367.52612,Basic,M,41418,Divorced,17,80,2,537.6,Small,0,0,1,0,0
9012.922138,Basic,F,67840,Married,34,56,5,83.240006,Small,0,0,1,0,0
4018.88493,Basic,M,0,Married,26,27,1,544.250322,Medsize,0,0,1,0,0
7998.347343,Basic,M,26487,Single,0,82,3,602.431489,Medsize,0,0,1,0,0
4474.48438,Basic,M,84927,Married,27,83,1,537.6,Small,0,0,1,0,0
4413.285858,Basic,F,37697,Married,35,8,1,38.403843,Small,0,0,1,0,0
13268.79263,Premium,M,32762,Married,26,74,2,326.926833,Medsize,0,0,1,0,0
7320.070571,Premium,M,0,Single,30,29,3,806.4,Medsize,1,0,1,0,0
4508.862933,Basic,M,83777,Married,18,74,1,377.354191,Small,0,0,1,0,0
13502.63148,Basic,M,57222,Married,3,88,2,297.187468,Medsize,1,0,1,0,0
8929.611119,Basic,M,44329,Married,25,58,3,537.6,Medsize,0,0,1,0,0
16414.04415,Basic,M,0,Married,11,9,2,682.422936,Medsize,0,0,1,0,0
7736.457821,Basic,F,0,Married,6,37,7,78.975117,Medsize,3,0,1,0,0
4034.926461,Basic,F,0,Single,8,28,1,806.4,Medsize,0,0,1,0,0
8099.466122,Basic,F,0,Divorced,19,42,6,438.812143,Medsize,0,0,1,0,0
4523.752381,Basic,M,74935,Married,15,62,1,192.859737,Medsize,0,0,1,0,0
4529.072491,Premium,F,94757,Married,0,25,1,5.453269,Medsize,0,0,1,0,0
8007.399376,Basic,F,0,Divorced,12,93,3,537.6,Medsize,0,0,1,0,0
8754.16043,Premium,M,24012,Married,30,91,3,82.211282,Medsize,1,0,1,0,0
4347.159852,Basic,F,38223,Married,27,18,1,537.6,Medsize,2,0,1,0,0
8945.689398,Basic,M,83761,Married,16,70,8,270.227547,Medsize,0,0,1,0,0
4563.859434,Basic,F,62010,Married,2,51,1,537.6,Medsize,0,0,1,0,0
27420.81318,Basic,M,0,Married,23,20,2,537.6,Medsize,0,0,1,0,0
8896.500265,Basic,F,26201,Married,4,48,8,168.901895,Small,0,0,1,0,0
11124.60499,Premium,M,0,Single,25,69,2,806.4,Small,0,0,1,0,0
4312.642503,Basic,F,25404,Divorced,16,4,1,578.175234,Medsize,0,0,1,0,0
8438.463783,Basic,M,25539,Married,15,63,3,585.069825,Small,0,0,1,0,0
8518.549119,Basic,F,0,Married,19,86,8,537.6,Medsize,1,0,1,0,0
8596.567628,Basic,F,25785,Single,8,22,4,537.6,Small,1,0,1,0,0
4365.256633,Basic,M,23566,Married,3,43,1,537.6,Medsize,0,0,1,0,0
8725.292767,Premium,M,69772,Single,17,38,9,537.6,Medsize,0,0,1,0,0
8888.886826,Basic,M,77104,Married,21,65,6,436.494292,Medsize,1,0,1,0,0
4341.363555,Basic,M,23352,Married,0,86,1,537.6,Medsize,0,0,1,0,0
4437.842056,Premium,M,22768,Married,16,69,1,537.6,Medsize,0,0,1,0,0
4293.997319,Premium,M,16701,Married,20,26,1,831.625979,Small,0,0,1,0,0
22643.83478,Basic,M,93011,Divorced,17,12,2,281.451042,Medsize,0,0,1,0,0
31221.7481,Premium,M,42780,Divorced,10,27,2,542.4,Medsize,1,0,1,0,0
7923.136624,Basic,M,0,Single,20,1,7,1124.427734,Medsize,0,0,1,0,0
7859.414569,Basic,M,0,Single,19,10,7,813.6,Medsize,0,0,1,0,0
35537.846,Basic,F,0,Married,15,6,2,799.926741,Large,0,0,1,0,0
9028.821403,Basic,M,65974,Married,3,43,3,235.220971,Medsize,0,0,1,0,0
4165.354461,Premium,M,17161,Married,1,22,1,542.4,Small,1,0,1,0,0
8533.832013,Basic,F,26049,Married,10,15,9,619.165344,Medsize,1,0,1,0,0
8470.036773,Basic,F,0,Married,34,5,8,619.973889,Medsize,0,0,1,0,0
4443.736209,Premium,M,46384,Married,33,93,1,251.774574,Medsize,0,0,1,0,0
4528.50489,Premium,M,70340,Married,5,56,1,542.4,Small,0,0,1,0,0
12298.6863,Basic,M,17101,Single,1,88,2,542.4,Medsize,0,0,1,0,0
4416.206243,Basic,M,61953,Divorced,5,63,1,497.047297,Medsize,0,0,1,0,0
13778.36933,Premium,F,91474,Married,9,99,2,24.087774,Large,0,0,1,0,0
4591.625938,Basic,F,83297,Married,6,28,1,542.4,Medsize,0,0,1,0,0
12298.6863,Basic,M,17101,Single,1,88,2,542.4,Medsize,0,0,1,0,0
12298.6863,Basic,M,17101,Single,1,88,2,542.4,Medsize,0,0,1,0,0
3982.266087,Basic,M,0,Divorced,14,77,1,542.4,Medsize,0,0,1,0,0
9122.92563,Basic,M,90804,Married,29,67,5,434.09776,Small,0,0,1,0,0
13355.48637,Basic,M,34495,Married,27,29,2,389.673944,Medsize,0,0,1,0,0
9120.065162,Basic,F,63878,Married,32,47,9,370.285349,Small,0,0,1,0,0
36470.3024,Premium,F,0,Married,0,9,2,813.6,Small,3,0,1,0,0
4582.67415,Basic,F,69085,Married,10,14,1,472.271907,Medsize,0,0,1,0,0
9124.600015,Premium,M,99368,Married,34,6,3,82.427785,Medsize,0,0,1,0,0
4457.936252,Basic,M,54704,Divorced,6,75,1,468.176056,Medsize,0,0,1,0,0
8826.961501,Basic,F,28463,Married,0,45,7,324.317667,Medsize,2,0,1,0,0
4371.190437,Basic,M,56718,Divorced,7,95,1,542.4,Medsize,1,0,1,0,0
8231.223361,Basic,F,0,Divorced,4,70,4,373.073162,Medsize,0,0,1,0,0
9035.671134,Premium,F,34337,Married,20,44,9,542.4,Large,0,0,1,0,0
8467.387317,Basic,F,21139,Divorced,15,93,5,656.798232,Medsize,0,0,1,0,0
4513.435299,Basic,F,34558,Married,32,24,1,376.529086,Medsize,0,0,1,0,0
9043.678095,Basic,F,97745,Divorced,10,64,5,695.136477,Medsize,0,0,1,0,0
9050.756606,Basic,M,63800,Married,9,43,4,542.4,Medsize,0,0,1,0,0
4553.809528,Basic,M,61064,Married,32,77,1,539.774172,Medsize,0,0,1,0,0
8300.70769,Basic,F,17034,Single,11,40,6,542.4,Medsize,0,0,1,0,0
4540.381153,Basic,M,59556,Married,11,86,1,681.505066,Large,0,0,1,0,0
12362.08766,Premium,F,0,Married,4,92,2,217.92632,Medsize,0,0,1,0,0
12324.2654,Premium,F,0,Single,5,90,2,813.6,Medsize,0,0,1,0,0
4374.038985,Premium,F,34516,Married,12,70,1,42.950852,Medsize,3,0,1,0,0
